customer_id,month,acquisition_channel,region,age_band,account_tier,monthly_fee,joined_on_promo
9395,2024-02,Online,Scotland,55-64,Classic,0,FALSE
9396,2024-02,Outbound,North,45-54,Silver,11,FALSE
9397,2024-02,Online,North,65+,Silver,11,FALSE
9398,2024-02,Branch,London,45-54,Platinum,28,FALSE
9399,2024-02,Comparison Site,Midlands,25-34,Silver,0,TRUE
9400,2024-02,Comparison Site,North,25-34,Silver,0,TRUE
9401,2024-02,Online,North,25-34,Gold,18,FALSE
9402,2024-02,Outbound,Scotland,35-44,Silver,0,TRUE
9403,2024-02,Online,Scotland,35-44,Silver,0,TRUE
9404,2024-02,Online,South East,45-54,Silver,0,TRUE
9405,2024-02,Online,Midlands,45-54,Classic,0,FALSE
9406,2024-02,Online,North,35-44,Classic,0,FALSE
9407,2024-02,Branch,South East,65+,Silver,0,TRUE
9408,2024-02,Broker/IFA,London,35-44,Platinum,0,TRUE
9409,2024-02,Outbound,Midlands,25-34,Silver,11,FALSE
9410,2024-02,Online,South East,25-34,Gold,18,FALSE
9411,2024-02,Comparison Site,London,35-44,Silver,11,FALSE
9412,2024-02,Branch,London,35-44,Platinum,28,FALSE
9413,2024-02,Comparison Site,London,35-44,Classic,0,FALSE
9414,2024-02,Comparison Site,London,45-54,Classic,0,TRUE
9415,2024-02,Online,South East,35-44,Gold,18,FALSE
9416,2024-02,Referral,Wales & NI,65+,Gold,18,FALSE
9417,2024-02,Broker/IFA,North,25-34,Platinum,0,TRUE
9418,2024-02,Comparison Site,London,35-44,Classic,0,TRUE
9419,2024-02,Online,South East,18-24,Gold,0,TRUE
9420,2024-02,Outbound,Midlands,18-24,Silver,11,FALSE
9421,2024-02,Comparison Site,Scotland,18-24,Silver,11,FALSE
9422,2024-02,Broker/IFA,Midlands,35-44,Silver,11,FALSE
9423,2024-02,Online,Midlands,55-64,Classic,0,TRUE
9424,2024-02,Comparison Site,North,45-54,Silver,11,FALSE
9425,2024-02,Online,North,18-24,Silver,11,FALSE
9426,2024-02,Online,Scotland,45-54,Classic,0,FALSE
9427,2024-02,Comparison Site,London,65+,Classic,0,TRUE
9428,2024-02,Referral,North,65+,Gold,0,TRUE
9429,2024-02,Online,Wales & NI,35-44,Silver,11,FALSE
9430,2024-02,Referral,Midlands,35-44,Classic,0,FALSE
9432,2024-02,Outbound,South East,18-24,Silver,11,FALSE
9433,2024-02,Online,Scotland,65+,Silver,11,FALSE
9434,2024-02,Broker/IFA,Midlands,65+,Gold,18,FALSE
9435,2024-02,Online,London,25-34,Gold,18,FALSE
9436,2024-02,Online,London,18-24,Silver,11,FALSE
9437,2024-02,Outbound,North,65+,Classic,0,FALSE
9438,2024-02,Referral,North,65+,Gold,18,FALSE
9439,2024-02,Outbound,North,65+,Gold,18,FALSE
9440,2024-02,Online,Scotland,25-34,Classic,0,FALSE
9441,2024-02,Comparison Site,London,25-34,Silver,0,TRUE
9442,2024-02,Branch,Midlands,35-44,Platinum,28,FALSE
9443,2024-02,Outbound,South East,45-54,Gold,0,TRUE
9444,2024-02,Comparison Site,London,35-44,Platinum,28,FALSE
9445,2024-02,Referral,Midlands,18-24,Gold,0,TRUE
9446,2024-02,Comparison Site,London,25-34,Classic,0,TRUE
9448,2024-02,Outbound,South East,18-24,Classic,0,FALSE
9449,2024-02,Comparison Site,North,55-64,Classic,0,TRUE
9450,2024-02,Comparison Site,North,45-54,Silver,0,TRUE
9451,2024-02,Referral,South East,25-34,Classic,0,FALSE
9452,2024-02,Comparison Site,North,65+,Classic,0,TRUE
9453,2024-02,Comparison Site,South East,25-34,Classic,0,TRUE
9454,2024-02,Referral,North,25-34,Gold,18,FALSE
9455,2024-02,Branch,Midlands,55-64,Gold,0,TRUE
9456,2024-02,Comparison Site,London,18-24,Silver,11,FALSE
9457,2024-02,Referral,London,25-34,Gold,18,FALSE
9458,2024-02,Outbound,London,35-44,Gold,18,FALSE
9459,2024-02,Referral,Midlands,35-44,Classic,0,FALSE
9460,2024-02,Online,London,35-44,Gold,0,TRUE
9461,2024-02,Broker/IFA,London,45-54,Classic,0,FALSE
9462,2024-02,Online,North,18-24,Gold,18,FALSE
9464,2024-02,Referral,London,35-44,Classic,0,FALSE
9465,2024-02,Branch,Midlands,45-54,Classic,0,FALSE
9466,2024-02,Comparison Site,North,25-34,Silver,0,TRUE
9467,2024-02,Online,London,55-64,Gold,0,TRUE
9468,2024-02,Branch,North,65+,Platinum,28,FALSE
9469,2024-02,Comparison Site,London,65+,Classic,0,TRUE
9470,2024-02,Comparison Site,South East,18-24,Gold,0,TRUE
9471,2024-02,Branch,Scotland,55-64,Classic,0,FALSE
9473,2024-02,Comparison Site,Wales & NI,35-44,Silver,0,TRUE
9474,2024-02,Comparison Site,South East,25-34,Classic,0,TRUE
9475,2024-02,Branch,South East,25-34,Gold,18,FALSE
9476,2024-02,Referral,South East,25-34,Silver,0,TRUE
9477,2024-02,Outbound,London,65+,Classic,0,FALSE
9478,2024-02,Branch,London,35-44,Classic,0,FALSE
9479,2024-02,Branch,Scotland,45-54,Classic,0,FALSE
9480,2024-02,Referral,London,35-44,Silver,11,FALSE
9481,2024-02,Outbound,North,45-54,Classic,0,FALSE
9482,2024-02,Comparison Site,Midlands,35-44,Silver,0,TRUE
9483,2024-02,Comparison Site,South East,25-34,Gold,0,TRUE
9484,2024-02,Comparison Site,South East,45-54,Silver,11,FALSE
9485,2024-02,Comparison Site,North,35-44,Silver,0,TRUE
9486,2024-02,Comparison Site,Midlands,65+,Classic,0,FALSE
9487,2024-02,Branch,Wales & NI,25-34,Gold,18,FALSE
9488,2024-02,Online,North,18-24,Silver,0,TRUE
9489,2024-02,Online,North,45-54,Classic,0,FALSE
9490,2024-02,Branch,London,35-44,Classic,0,FALSE
9491,2024-02,Referral,North,35-44,Silver,11,FALSE
9492,2024-02,Branch,London,35-44,Silver,11,FALSE
9493,2024-02,Branch,South East,45-54,Silver,0,TRUE
9494,2024-02,Referral,South East,25-34,Gold,18,FALSE
9495,2024-02,Branch,Scotland,35-44,Platinum,28,FALSE
9496,2024-02,Comparison Site,Midlands,25-34,Silver,11,FALSE
9497,2024-02,Comparison Site,Wales & NI,65+,Gold,18,FALSE
9498,2024-02,Broker/IFA,South East,25-34,Gold,18,FALSE
9499,2024-02,Broker/IFA,London,25-34,Gold,18,FALSE
9500,2024-02,Online,London,55-64,Gold,0,TRUE
9501,2024-02,Comparison Site,North,35-44,Classic,0,TRUE
9502,2024-02,Online,North,35-44,Silver,0,TRUE
9503,2024-02,Broker/IFA,London,45-54,Gold,18,FALSE
9504,2024-02,Comparison Site,South East,65+,Silver,0,TRUE
9505,2024-02,Comparison Site,Midlands,35-44,Classic,0,FALSE
9506,2024-02,Comparison Site,Midlands,65+,Silver,11,FALSE
9507,2024-02,Branch,North,25-34,Platinum,28,FALSE
9508,2024-02,Online,North,45-54,Classic,0,TRUE
9509,2024-02,Online,Midlands,45-54,Classic,0,FALSE
9510,2024-02,Online,London,35-44,Silver,11,FALSE
9511,2024-02,Comparison Site,North,25-34,Classic,0,TRUE
9513,2024-02,Comparison Site,Scotland,55-64,Classic,0,FALSE
9514,2024-02,Online,North,35-44,Classic,0,FALSE
9515,2024-02,Branch,Midlands,65+,Platinum,0,TRUE
9516,2024-02,Outbound,South East,65+,Silver,0,TRUE
9517,2024-02,Branch,South East,45-54,Silver,11,FALSE
9518,2024-02,Comparison Site,Midlands,25-34,Classic,0,TRUE
9519,2024-02,Online,London,45-54,Silver,11,FALSE
9520,2024-02,Comparison Site,South East,55-64,Gold,0,TRUE
9521,2024-02,Online,Midlands,55-64,Classic,0,TRUE
9522,2024-02,Comparison Site,South East,45-54,Classic,0,FALSE
9524,2024-02,Outbound,Midlands,25-34,Silver,0,TRUE
9525,2024-02,Online,South East,35-44,Classic,0,FALSE
9527,2024-02,Online,London,35-44,Gold,0,TRUE
9528,2024-02,Comparison Site,Midlands,55-64,Platinum,0,TRUE
9529,2024-02,Online,Scotland,35-44,Classic,0,FALSE
9530,2024-02,Comparison Site,North,25-34,Silver,0,TRUE
9531,2024-02,Comparison Site,Scotland,25-34,Silver,0,TRUE
9533,2024-02,Online,London,55-64,Silver,11,FALSE
9534,2024-02,Online,Wales & NI,45-54,Silver,11,FALSE
9535,2024-02,Branch,South East,45-54,Gold,0,TRUE
9536,2024-02,Broker/IFA,London,55-64,Silver,0,TRUE
9537,2024-02,Comparison Site,London,25-34,Silver,0,TRUE
9538,2024-02,Online,South East,45-54,Gold,18,FALSE
9539,2024-02,Comparison Site,South East,18-24,Classic,0,TRUE
9540,2024-02,Comparison Site,Wales & NI,45-54,Classic,0,TRUE
9541,2024-02,Broker/IFA,North,35-44,Platinum,28,FALSE
9542,2024-02,Branch,Wales & NI,55-64,Silver,11,FALSE
9543,2024-02,Comparison Site,Midlands,25-34,Classic,0,TRUE
9544,2024-02,Online,Midlands,55-64,Gold,0,TRUE
9545,2024-02,Outbound,Scotland,35-44,Classic,0,FALSE
9546,2024-02,Branch,Scotland,25-34,Classic,0,FALSE
9547,2024-02,Branch,Wales & NI,18-24,Gold,0,TRUE
9548,2024-02,Online,South East,25-34,Gold,0,TRUE
9550,2024-02,Comparison Site,Scotland,35-44,Silver,11,FALSE
9551,2024-02,Broker/IFA,Wales & NI,45-54,Gold,18,FALSE
9552,2024-02,Online,London,18-24,Gold,18,FALSE
9553,2024-02,Online,Midlands,45-54,Classic,0,TRUE
9554,2024-02,Broker/IFA,Scotland,25-34,Gold,18,FALSE
9555,2024-02,Outbound,South East,18-24,Classic,0,FALSE
9556,2024-02,Online,North,25-34,Classic,0,FALSE
9557,2024-02,Outbound,Scotland,45-54,Silver,11,FALSE
9558,2024-02,Comparison Site,South East,18-24,Classic,0,FALSE
9559,2024-02,Referral,South East,35-44,Classic,0,FALSE
9560,2024-02,Outbound,London,55-64,Gold,0,TRUE
9561,2024-02,Online,London,25-34,Silver,0,TRUE
9562,2024-02,Online,South East,35-44,Platinum,0,TRUE
9563,2024-02,Online,London,25-34,Classic,0,FALSE
9564,2024-02,Outbound,North,45-54,Silver,11,FALSE
9565,2024-02,Online,London,55-64,Gold,18,FALSE
9566,2024-02,Online,London,65+,Silver,11,FALSE
9567,2024-02,Online,Midlands,45-54,Silver,0,TRUE
9568,2024-02,Comparison Site,South East,25-34,Classic,0,FALSE
9569,2024-02,Branch,Wales & NI,55-64,Classic,0,FALSE
9570,2024-02,Comparison Site,South East,35-44,Classic,0,FALSE
9571,2024-02,Referral,London,35-44,Gold,0,TRUE
9572,2024-02,Comparison Site,North,65+,Silver,11,FALSE
9573,2024-02,Comparison Site,London,35-44,Gold,0,TRUE
9574,2024-02,Online,North,45-54,Classic,0,TRUE
9575,2024-02,Branch,South East,25-34,Silver,11,FALSE
9576,2024-02,Online,Midlands,55-64,Classic,0,FALSE
9577,2024-02,Branch,Wales & NI,25-34,Platinum,28,FALSE
9578,2024-02,Comparison Site,Midlands,25-34,Classic,0,TRUE
9579,2024-02,Comparison Site,North,18-24,Classic,0,TRUE
9580,2024-02,Online,South East,35-44,Gold,18,FALSE
9581,2024-02,Online,North,65+,Silver,11,FALSE
9582,2024-02,Referral,North,35-44,Platinum,28,FALSE
9583,2024-02,Comparison Site,South East,18-24,Classic,0,FALSE
9584,2024-02,Comparison Site,London,35-44,Classic,0,FALSE
9585,2024-02,Online,Midlands,18-24,Gold,18,FALSE
9586,2024-02,Online,London,35-44,Gold,0,TRUE
9587,2024-02,Comparison Site,Scotland,45-54,Classic,0,FALSE
9588,2024-02,Online,Scotland,25-34,Silver,11,FALSE
9589,2024-02,Comparison Site,South East,25-34,Classic,0,TRUE
9590,2024-02,Outbound,North,55-64,Classic,0,TRUE
9592,2024-02,Online,North,55-64,Classic,0,FALSE
9593,2024-02,Branch,South East,55-64,Classic,0,FALSE
9595,2024-02,Comparison Site,North,25-34,Gold,0,TRUE
9596,2024-02,Online,Scotland,35-44,Platinum,28,FALSE
9597,2024-02,Online,North,65+,Silver,0,TRUE
9598,2024-02,Comparison Site,North,25-34,Classic,0,FALSE
9599,2024-02,Outbound,London,35-44,Gold,18,FALSE
9601,2024-02,Online,South East,25-34,Silver,11,FALSE
9602,2024-02,Referral,Scotland,45-54,Platinum,28,FALSE
9603,2024-02,Online,South East,25-34,Classic,0,FALSE
9604,2024-02,Online,South East,45-54,Silver,11,FALSE
9605,2024-02,Referral,London,18-24,Gold,18,FALSE
9606,2024-02,Outbound,Midlands,65+,Gold,0,TRUE
9607,2024-02,Outbound,South East,65+,Classic,0,TRUE
9608,2024-02,Comparison Site,Scotland,18-24,Gold,18,FALSE
9609,2024-02,Comparison Site,South East,55-64,Silver,0,TRUE
9610,2024-02,Outbound,Midlands,25-34,Silver,0,TRUE
9611,2024-02,Referral,North,45-54,Gold,18,FALSE
9612,2024-02,Comparison Site,North,65+,Silver,0,TRUE
9613,2024-02,Comparison Site,Midlands,55-64,Classic,0,TRUE
9614,2024-02,Comparison Site,Scotland,45-54,Classic,0,FALSE
9615,2024-02,Branch,Midlands,45-54,Gold,18,FALSE
9616,2024-02,Comparison Site,North,25-34,Classic,0,TRUE
9617,2024-02,Branch,South East,18-24,Gold,18,FALSE
9618,2024-02,Referral,North,18-24,Gold,18,FALSE
9619,2024-02,Outbound,Midlands,45-54,Classic,0,FALSE
9620,2024-02,Comparison Site,North,25-34,Classic,0,TRUE
9621,2024-02,Comparison Site,London,35-44,Silver,0,TRUE
9622,2024-02,Referral,Wales & NI,25-34,Gold,18,FALSE
9623,2024-02,Online,London,35-44,Classic,0,FALSE
9624,2024-02,Outbound,Midlands,25-34,Classic,0,TRUE
9625,2024-02,Comparison Site,Midlands,35-44,Silver,11,FALSE
9626,2024-02,Comparison Site,North,55-64,Gold,18,FALSE
9627,2024-02,Online,Midlands,55-64,Classic,0,TRUE
9628,2024-02,Online,South East,25-34,Platinum,28,FALSE
9629,2024-02,Branch,London,35-44,Silver,0,TRUE
9630,2024-02,Referral,Wales & NI,25-34,Gold,18,FALSE
9631,2024-02,Outbound,Scotland,25-34,Classic,0,TRUE
9632,2024-02,Online,Midlands,65+,Classic,0,TRUE
9633,2024-02,Branch,South East,25-34,Classic,0,FALSE
9634,2024-02,Branch,South East,35-44,Silver,0,TRUE
9635,2024-02,Broker/IFA,Midlands,35-44,Classic,0,FALSE
9636,2024-02,Online,Scotland,65+,Classic,0,TRUE
9637,2024-02,Comparison Site,South East,55-64,Silver,0,TRUE
9638,2024-02,Broker/IFA,London,55-64,Silver,11,FALSE
9639,2024-02,Comparison Site,Midlands,35-44,Classic,0,TRUE
9640,2024-02,Comparison Site,Wales & NI,35-44,Silver,11,FALSE
9641,2024-02,Branch,North,35-44,Classic,0,FALSE
9642,2024-02,Online,Midlands,25-34,Silver,0,TRUE
9643,2024-02,Outbound,London,35-44,Platinum,28,FALSE
9644,2024-02,Online,Wales & NI,45-54,Gold,18,FALSE
9645,2024-02,Online,North,35-44,Classic,0,FALSE
9646,2024-02,Comparison Site,Scotland,18-24,Silver,11,FALSE
9647,2024-02,Branch,London,65+,Silver,11,FALSE
9648,2024-02,Comparison Site,Scotland,25-34,Classic,0,FALSE
9649,2024-02,Branch,Scotland,25-34,Platinum,28,FALSE
9650,2024-02,Comparison Site,Wales & NI,25-34,Classic,0,FALSE
9651,2024-02,Online,North,25-34,Classic,0,FALSE
9652,2024-02,Online,North,18-24,Silver,11,FALSE
9653,2024-02,Comparison Site,Scotland,55-64,Silver,11,FALSE
9654,2024-02,Branch,South East,65+,Classic,0,FALSE
9655,2024-02,Branch,Wales & NI,25-34,Gold,0,TRUE
9656,2024-02,Comparison Site,Scotland,25-34,Silver,11,FALSE
9657,2024-02,Comparison Site,Wales & NI,65+,Silver,11,FALSE
9659,2024-02,Online,North,65+,Classic,0,FALSE
9660,2024-02,Outbound,Midlands,45-54,Classic,0,FALSE
9661,2024-02,Outbound,Scotland,65+,Gold,18,FALSE
9662,2024-02,Online,Wales & NI,25-34,Classic,0,TRUE
9663,2024-02,Referral,London,25-34,Classic,0,FALSE
9664,2024-02,Branch,Scotland,35-44,Platinum,0,TRUE
9665,2024-02,Branch,Midlands,45-54,Silver,11,FALSE
9666,2024-02,Referral,South East,35-44,Silver,11,FALSE
9667,2024-02,Branch,South East,35-44,Gold,18,FALSE
9668,2024-02,Comparison Site,London,25-34,Classic,0,TRUE
9669,2024-02,Online,North,35-44,Classic,0,FALSE
9670,2024-02,Comparison Site,Scotland,35-44,Silver,11,FALSE
9671,2024-02,Branch,Midlands,35-44,Gold,0,TRUE
9672,2024-02,Online,North,25-34,Silver,11,FALSE
9673,2024-02,Online,London,45-54,Classic,0,FALSE
9674,2024-02,Branch,North,65+,Gold,18,FALSE
9675,2024-02,Outbound,London,25-34,Silver,11,FALSE
9676,2024-02,Comparison Site,Wales & NI,25-34,Silver,0,TRUE
9677,2024-02,Referral,Midlands,25-34,Platinum,28,FALSE
9678,2024-02,Online,South East,45-54,Silver,11,FALSE
9679,2024-02,Comparison Site,London,18-24,Classic,0,FALSE
9680,2024-02,Comparison Site,Scotland,25-34,Silver,0,TRUE
9681,2024-02,Comparison Site,London,25-34,Silver,11,FALSE
9682,2024-02,Online,London,35-44,Gold,0,TRUE
9683,2024-02,Comparison Site,South East,65+,Silver,0,TRUE
9684,2024-02,Comparison Site,London,25-34,Classic,0,FALSE
9685,2024-02,Comparison Site,Wales & NI,45-54,Silver,11,FALSE
9686,2024-02,Referral,Scotland,35-44,Gold,18,FALSE
9687,2024-02,Online,North,35-44,Gold,0,TRUE
9688,2024-02,Outbound,London,25-34,Classic,0,TRUE
9689,2024-02,Referral,London,18-24,Silver,11,FALSE
9690,2024-02,Outbound,Scotland,55-64,Silver,11,FALSE
9691,2024-02,Outbound,South East,55-64,Gold,18,FALSE
9692,2024-02,Branch,North,55-64,Silver,11,FALSE
9693,2024-02,Comparison Site,North,45-54,Gold,0,TRUE
9694,2024-02,Comparison Site,Wales & NI,25-34,Silver,0,TRUE
9695,2024-02,Comparison Site,Wales & NI,65+,Classic,0,TRUE
9696,2024-02,Comparison Site,Midlands,65+,Silver,0,TRUE
9697,2024-02,Comparison Site,South East,35-44,Platinum,28,FALSE
9698,2024-02,Comparison Site,North,65+,Classic,0,TRUE
9699,2024-02,Comparison Site,North,18-24,Classic,0,FALSE
9700,2024-02,Comparison Site,Midlands,25-34,Classic,0,TRUE
9701,2024-02,Branch,London,18-24,Silver,11,FALSE
9702,2024-02,Branch,South East,35-44,Platinum,28,FALSE
9703,2024-02,Online,Midlands,18-24,Silver,11,FALSE
9704,2024-02,Online,South East,45-54,Classic,0,FALSE
9705,2024-02,Comparison Site,Midlands,35-44,Classic,0,TRUE
9706,2024-02,Online,South East,55-64,Classic,0,FALSE
9707,2024-02,Comparison Site,Wales & NI,45-54,Gold,18,FALSE
9708,2024-02,Referral,North,35-44,Gold,18,FALSE
9709,2024-02,Broker/IFA,London,25-34,Gold,18,FALSE
9710,2024-02,Branch,London,35-44,Platinum,28,FALSE
9711,2024-02,Online,North,25-34,Classic,0,FALSE
9712,2024-02,Outbound,North,25-34,Classic,0,TRUE
9713,2024-02,Online,South East,35-44,Silver,0,TRUE
9714,2024-02,Comparison Site,London,25-34,Classic,0,FALSE
9715,2024-02,Online,London,25-34,Classic,0,FALSE
9716,2024-02,Comparison Site,London,25-34,Silver,11,FALSE
9717,2024-02,Referral,North,25-34,Silver,11,FALSE
9718,2024-02,Broker/IFA,South East,25-34,Silver,11,FALSE
9719,2024-02,Comparison Site,Midlands,18-24,Classic,0,TRUE
9720,2024-02,Online,Scotland,55-64,Gold,0,TRUE
9721,2024-02,Comparison Site,South East,45-54,Classic,0,TRUE
9722,2024-02,Comparison Site,South East,45-54,Silver,0,TRUE
9723,2024-02,Comparison Site,North,45-54,Classic,0,TRUE
9724,2024-02,Branch,Scotland,25-34,Platinum,28,FALSE
9725,2024-02,Comparison Site,Wales & NI,55-64,Classic,0,TRUE
9726,2024-02,Branch,London,18-24,Silver,11,FALSE
9727,2024-02,Referral,Scotland,65+,Classic,0,FALSE
9728,2024-02,Online,South East,35-44,Platinum,28,FALSE
9729,2024-02,Referral,London,45-54,Silver,11,FALSE
9730,2024-02,Online,Midlands,35-44,Platinum,0,TRUE
9731,2024-02,Outbound,South East,35-44,Silver,11,FALSE
9732,2024-02,Online,Midlands,65+,Silver,11,FALSE
9733,2024-02,Comparison Site,South East,25-34,Classic,0,TRUE
9734,2024-02,Outbound,Midlands,35-44,Silver,11,FALSE
9735,2024-02,Online,South East,35-44,Silver,0,TRUE
9736,2024-02,Comparison Site,London,25-34,Silver,0,TRUE
9737,2024-02,Online,Scotland,65+,Classic,0,TRUE
9738,2024-02,Referral,North,65+,Silver,11,FALSE
9739,2024-02,Comparison Site,South East,25-34,Classic,0,FALSE
9740,2024-02,Referral,North,55-64,Gold,18,FALSE
9741,2024-02,Online,London,25-34,Gold,0,TRUE
9742,2024-02,Referral,Midlands,18-24,Gold,18,FALSE
9743,2024-02,Branch,North,45-54,Classic,0,FALSE
9744,2024-02,Outbound,North,55-64,Classic,0,TRUE
9745,2024-02,Comparison Site,South East,35-44,Classic,0,FALSE
9746,2024-02,Online,London,25-34,Classic,0,TRUE
9747,2024-02,Outbound,South East,35-44,Classic,0,FALSE
9748,2024-02,Branch,Scotland,25-34,Classic,0,FALSE
9749,2024-02,Comparison Site,London,35-44,Classic,0,FALSE
9750,2024-02,Comparison Site,Scotland,45-54,Silver,11,FALSE
9751,2024-02,Comparison Site,London,25-34,Gold,18,FALSE
9752,2024-02,Broker/IFA,Midlands,35-44,Platinum,28,FALSE
9753,2024-02,Outbound,South East,45-54,Silver,0,TRUE
9754,2024-02,Comparison Site,South East,45-54,Platinum,28,FALSE
9755,2024-02,Referral,North,18-24,Platinum,28,FALSE
9756,2024-02,Comparison Site,London,55-64,Silver,11,FALSE
9757,2024-02,Comparison Site,North,65+,Silver,0,TRUE
9758,2024-02,Referral,Wales & NI,18-24,Gold,18,FALSE
9759,2024-02,Branch,South East,55-64,Platinum,28,FALSE
9760,2024-02,Online,North,35-44,Gold,18,FALSE
9761,2024-02,Referral,North,35-44,Silver,0,TRUE
9762,2024-02,Referral,North,25-34,Gold,0,TRUE
9763,2024-02,Comparison Site,Wales & NI,35-44,Classic,0,TRUE
9764,2024-02,Outbound,London,45-54,Classic,0,TRUE
9765,2024-02,Comparison Site,Wales & NI,35-44,Silver,0,TRUE
9766,2024-02,Comparison Site,Wales & NI,35-44,Classic,0,TRUE
9767,2024-02,Outbound,Wales & NI,25-34,Silver,0,TRUE
9768,2024-02,Referral,South East,18-24,Gold,18,FALSE
9769,2024-02,Branch,South East,35-44,Classic,0,FALSE
9770,2024-02,Online,Midlands,45-54,Silver,0,TRUE
9771,2024-02,Online,London,45-54,Silver,11,FALSE
9772,2024-02,Outbound,Wales & NI,35-44,Classic,0,FALSE
9773,2024-02,Outbound,London,55-64,Classic,0,FALSE
9774,2024-02,Referral,Wales & NI,25-34,Gold,18,FALSE
9775,2024-02,Comparison Site,London,35-44,Classic,0,TRUE
9776,2024-02,Online,Scotland,45-54,Gold,18,FALSE
9777,2024-02,Comparison Site,Wales & NI,35-44,Classic,0,TRUE
9778,2024-02,Referral,North,45-54,Gold,18,FALSE
9779,2024-02,Comparison Site,London,18-24,Silver,11,FALSE
9780,2024-02,Referral,Scotland,35-44,Platinum,0,TRUE
9781,2024-02,Referral,North,55-64,Silver,11,FALSE
9782,2024-02,Broker/IFA,Midlands,25-34,Gold,0,TRUE
9783,2024-02,Branch,Scotland,35-44,Gold,18,FALSE
9784,2024-02,Comparison Site,North,45-54,Silver,0,TRUE
9785,2024-02,Comparison Site,South East,18-24,Classic,0,FALSE
9786,2024-02,Branch,London,25-34,Classic,0,FALSE
9787,2024-02,Comparison Site,South East,25-34,Classic,0,TRUE
9788,2024-02,Comparison Site,Midlands,45-54,Silver,0,TRUE
9789,2024-02,Comparison Site,Scotland,55-64,Classic,0,TRUE
9790,2024-02,Branch,South East,25-34,Platinum,28,FALSE
9791,2024-02,Referral,North,18-24,Silver,11,FALSE
9792,2024-02,Referral,Wales & NI,35-44,Platinum,28,FALSE
9793,2024-02,Outbound,London,35-44,Gold,0,TRUE
9794,2024-02,Outbound,Scotland,35-44,Classic,0,FALSE
9795,2024-02,Comparison Site,North,45-54,Classic,0,TRUE
9796,2024-02,Branch,Midlands,18-24,Classic,0,FALSE
9797,2024-02,Outbound,North,35-44,Silver,11,FALSE
9798,2024-02,Comparison Site,Wales & NI,35-44,Classic,0,FALSE
9799,2024-02,Online,South East,45-54,Classic,0,FALSE
9800,2024-02,Referral,South East,45-54,Platinum,28,FALSE
9801,2024-02,Referral,North,25-34,Silver,11,FALSE
9802,2024-02,Online,London,25-34,Silver,11,FALSE
9803,2024-02,Comparison Site,Wales & NI,35-44,Silver,0,TRUE
9804,2024-02,Comparison Site,North,55-64,Classic,0,TRUE
9805,2024-02,Branch,North,35-44,Classic,0,FALSE
9806,2024-02,Online,North,25-34,Silver,0,TRUE
9807,2024-02,Comparison Site,North,45-54,Silver,11,FALSE
9808,2024-02,Online,North,25-34,Classic,0,FALSE
9809,2024-02,Branch,Midlands,35-44,Gold,18,FALSE
9810,2024-02,Comparison Site,London,25-34,Gold,18,FALSE
9811,2024-02,Outbound,Scotland,18-24,Silver,0,TRUE
9812,2024-02,Branch,Wales & NI,35-44,Platinum,28,FALSE
9813,2024-02,Online,South East,55-64,Silver,0,TRUE
9814,2024-02,Outbound,North,65+,Classic,0,FALSE
9815,2024-02,Comparison Site,Wales & NI,25-34,Gold,0,TRUE
9816,2024-02,Branch,Scotland,35-44,Silver,11,FALSE
