signup_month,last_active,tenure_months,channel,age_band,region,first_plan,last_plan,total_revenue,max_paid,joined_on_promo,ever_paid,churned,reason_code
2023-07,2023-08,2,Comparison Site,18-24,London,Classic,Classic,0,0,True,False,True,
2023-07,2023-07,1,Comparison Site,35-44,South East,Classic,Classic,0,0,False,False,True,Unknown
2023-07,2024-12,18,Outbound,25-34,South East,Classic,Silver,77,11,True,True,False,
2023-07,2024-12,18,Online,55-64,Wales & NI,Silver,Silver,132,11,True,True,False,
2023-07,2024-12,18,Branch,55-64,London,Classic,Silver,66,11,True,True,False,
2023-07,2024-12,18,Comparison Site,25-34,Scotland,Silver,Gold,286,28,True,True,False,
2023-07,2024-12,18,Outbound,55-64,North,Classic,Classic,0,0,False,False,False,
2023-07,2024-12,18,Broker/IFA,35-44,South East,Gold,Classic,51,18,False,True,False,
2023-07,2023-10,4,Online,55-64,Scotland,Silver,Silver,0,0,True,False,True,Fees too high
2023-07,2024-02,8,Outbound,55-64,London,Classic,Classic,0,0,False,False,True,
2023-07,2023-10,4,Comparison Site,45-54,South East,Classic,Classic,0,0,True,False,True,
2023-07,2024-12,18,Broker/IFA,35-44,North,Platinum,Gold,354,28,False,True,False,
2023-07,2024-12,18,Referral,45-54,Midlands,Gold,Gold,324,18,False,True,False,
2023-07,2024-12,18,Referral,25-34,South East,Classic,Classic,77,11,True,True,False,
2023-07,2023-09,3,Branch,45-54,South East,Classic,Classic,0,0,False,False,True,Poor service
2023-07,2024-12,18,Branch,25-34,South East,Gold,Gold,414,28,False,True,False,
2023-07,2023-08,2,Comparison Site,18-24,Midlands,Classic,Classic,0,0,True,False,True,Fees too high
2023-07,2024-12,18,Branch,55-64,North,Platinum,Platinum,454,28,False,True,False,
2023-07,2024-11,17,Online,25-34,North,Gold,Gold,198,18,True,True,True,
2023-07,2023-07,1,Comparison Site,18-24,South East,Classic,Classic,0,0,True,False,True,
2023-07,2024-12,18,Referral,35-44,London,Gold,Gold,216,18,True,True,False,
2023-07,2024-12,18,Comparison Site,55-64,Scotland,Silver,Silver,132,11,True,True,False,
2023-07,2024-12,18,Comparison Site,55-64,Midlands,Gold,Gold,216,18,True,True,False,
2023-07,2024-04,10,Comparison Site,35-44,London,Silver,Silver,51,18,True,True,True,
2023-07,2024-12,18,Referral,55-64,Midlands,Classic,Gold,204,18,False,True,False,
2023-07,2024-12,18,Online,45-54,North,Silver,Platinum,433,28,False,True,False,
2023-07,2024-01,7,Comparison Site,18-24,Midlands,Silver,Silver,11,11,True,True,True,
2023-07,2024-07,13,Comparison Site,25-34,North,Gold,Gold,126,18,True,True,True,Fees too high
2023-07,2024-09,15,Online,25-34,North,Classic,Classic,110,11,False,True,True,
2023-07,2024-12,18,Comparison Site,55-64,Midlands,Gold,Platinum,344,28,False,True,False,
2023-07,2024-04,10,Online,35-44,Midlands,Classic,Silver,99,11,False,True,True,
2023-07,2024-12,18,Outbound,35-44,London,Silver,Silver,55,11,False,True,False,
2023-07,2024-12,18,Online,35-44,North,Classic,Silver,11,11,False,True,False,
2023-07,2024-12,18,Online,45-54,North,Platinum,Platinum,504,28,False,True,False,
2023-07,2024-06,12,Comparison Site,35-44,Midlands,Classic,Silver,66,11,True,True,True,Fees too high
2023-07,2024-12,18,Branch,18-24,London,Platinum,Gold,266,28,True,True,False,
2023-07,2024-12,18,Online,25-34,North,Silver,Silver,198,11,False,True,False,
2023-07,2024-12,18,Branch,45-54,South East,Gold,Gold,384,28,False,True,False,
2023-07,2024-12,18,Referral,45-54,South East,Silver,Platinum,304,28,False,True,False,
2023-07,2023-07,1,Branch,25-34,North,Silver,Silver,11,11,False,True,True,Fees too high
2023-07,2024-12,18,Online,65+,London,Gold,Gold,216,18,True,True,False,
2023-07,2024-12,18,Comparison Site,35-44,Scotland,Silver,Classic,66,11,False,True,False,
2023-07,2023-11,5,Online,25-34,Midlands,Classic,Classic,0,0,False,False,True,Switched provider
2023-07,2024-03,9,Comparison Site,25-34,South East,Silver,Silver,99,11,False,True,True,Poor service
2023-07,2023-08,2,Referral,25-34,London,Classic,Silver,11,11,False,True,True,
2023-07,2024-12,18,Referral,55-64,South East,Gold,Platinum,394,28,False,True,False,
2023-07,2023-07,1,Comparison Site,45-54,London,Classic,Classic,0,0,False,False,True,
2023-07,2024-02,8,Online,45-54,South East,Gold,Gold,144,18,False,True,True,Switched provider
2023-07,2024-12,18,Broker/IFA,25-34,Midlands,Silver,Gold,186,18,False,True,False,
2023-07,2023-09,3,Online,45-54,Midlands,Classic,Classic,0,0,True,False,True,Fees too high
2023-07,2024-06,12,Comparison Site,18-24,Scotland,Silver,Gold,202,18,False,True,True,Switched provider
2023-07,2024-12,18,Comparison Site,35-44,Wales & NI,Silver,Gold,216,18,True,True,False,
2023-07,2024-12,18,Branch,35-44,Midlands,Gold,Gold,282,18,False,True,False,
2023-07,2023-09,3,Comparison Site,18-24,Scotland,Classic,Classic,0,0,True,False,True,
2023-07,2023-09,3,Comparison Site,35-44,London,Classic,Classic,0,0,True,False,True,Fees too high
2023-07,2024-12,18,Comparison Site,35-44,North,Classic,Classic,0,0,False,False,False,
2023-07,2024-12,18,Referral,35-44,Midlands,Gold,Gold,216,18,True,True,False,
2023-07,2024-12,18,Comparison Site,25-34,Midlands,Silver,Silver,132,11,True,True,False,
2023-07,2023-12,6,Comparison Site,45-54,North,Silver,Silver,0,0,True,False,True,Fees too high
2023-07,2024-01,7,Referral,45-54,Scotland,Classic,Silver,11,11,True,True,True,Fees too high
2023-07,2023-11,5,Broker/IFA,25-34,North,Platinum,Platinum,0,0,True,False,True,
2023-07,2024-04,10,Comparison Site,45-54,London,Silver,Silver,110,11,False,True,True,Fees too high
2023-07,2024-12,18,Online,25-34,London,Classic,Classic,0,0,False,False,False,
2023-07,2024-12,18,Broker/IFA,65+,Scotland,Silver,Classic,143,11,False,True,False,
2023-07,2024-12,18,Branch,35-44,Midlands,Platinum,Platinum,504,28,False,True,False,
2023-07,2024-08,14,Comparison Site,55-64,Scotland,Classic,Classic,0,0,False,False,True,
2023-07,2024-01,7,Comparison Site,45-54,London,Classic,Silver,11,11,True,True,True,Switched provider
2023-07,2023-08,2,Online,55-64,Scotland,Classic,Classic,0,0,True,False,True,Moved abroad
2023-07,2024-12,18,Broker/IFA,25-34,London,Gold,Platinum,374,28,False,True,False,
2023-07,2024-12,18,Branch,65+,London,Silver,Gold,282,18,False,True,False,
2023-07,2024-12,18,Comparison Site,35-44,South East,Gold,Silver,132,11,True,True,False,
2023-07,2024-04,10,Referral,35-44,Scotland,Silver,Classic,22,11,True,True,True,Switched provider
2023-07,2023-11,5,Online,45-54,North,Classic,Classic,0,0,False,False,True,Switched provider
2023-07,2024-08,14,Online,25-34,London,Silver,Gold,217,18,False,True,True,Unhappy with perks
2023-07,2024-01,7,Comparison Site,25-34,South East,Silver,Silver,11,11,True,True,True,Fees too high
2023-07,2023-08,2,Comparison Site,35-44,Scotland,Classic,Classic,0,0,False,False,True,
2023-07,2024-12,18,Branch,55-64,London,Silver,Gold,209,18,True,True,False,
2023-07,2023-08,2,Online,18-24,London,Silver,Silver,22,11,False,True,True,Poor service
2023-07,2024-01,7,Comparison Site,25-34,Wales & NI,Classic,Classic,0,0,False,False,True,Switched provider
2023-07,2024-12,18,Comparison Site,65+,Scotland,Gold,Platinum,336,28,True,True,False,
2023-07,2024-12,18,Branch,35-44,Wales & NI,Gold,Silver,296,18,False,True,False,
2023-07,2024-12,18,Online,25-34,North,Classic,Classic,0,0,False,False,False,
2023-07,2024-12,18,Outbound,18-24,North,Gold,Silver,247,18,False,True,False,
2023-07,2024-12,18,Branch,18-24,London,Gold,Platinum,394,28,False,True,False,
2023-07,2024-12,18,Comparison Site,45-54,Scotland,Platinum,Platinum,504,28,False,True,False,
2023-07,2024-12,18,Comparison Site,25-34,Wales & NI,Classic,Classic,0,0,True,False,False,
2023-07,2024-06,12,Comparison Site,35-44,North,Classic,Classic,0,0,False,False,True,Fees too high
2023-07,2024-12,18,Referral,55-64,Wales & NI,Gold,Platinum,484,28,False,True,False,
2023-07,2024-12,18,Branch,45-54,Midlands,Platinum,Platinum,504,28,False,True,False,
2023-07,2024-12,18,Referral,45-54,Midlands,Gold,Gold,454,28,False,True,False,
2023-07,2024-12,18,Online,35-44,North,Silver,Gold,261,18,False,True,False,
2023-07,2023-08,2,Broker/IFA,25-34,London,Gold,Silver,29,18,False,True,True,
2023-07,2024-03,9,Comparison Site,35-44,North,Classic,Classic,0,0,True,False,True,
2023-07,2024-12,18,Branch,18-24,Midlands,Platinum,Gold,494,28,False,True,False,
2023-07,2023-10,4,Online,35-44,Midlands,Silver,Silver,0,0,True,False,True,
2023-07,2024-12,18,Online,35-44,Midlands,Classic,Classic,0,0,False,False,False,
2023-07,2024-12,18,Branch,25-34,South East,Silver,Gold,310,18,False,True,False,
2023-07,2023-07,1,Online,25-34,South East,Classic,Classic,0,0,False,False,True,Moved abroad
2023-07,2024-12,18,Comparison Site,65+,London,Platinum,Platinum,504,28,False,True,False,
2023-07,2024-12,18,Comparison Site,55-64,South East,Silver,Classic,77,11,True,True,False,
2023-07,2024-12,18,Online,18-24,South East,Classic,Classic,0,0,False,False,False,
2023-07,2024-12,18,Outbound,25-34,Scotland,Gold,Gold,324,18,False,True,False,
2023-07,2023-10,4,Outbound,25-34,London,Classic,Classic,0,0,False,False,True,
2023-07,2023-08,2,Online,65+,Midlands,Gold,Platinum,46,28,False,True,True,
2023-07,2024-12,18,Branch,35-44,South East,Platinum,Gold,236,28,True,True,False,
2023-07,2023-07,1,Branch,18-24,Midlands,Gold,Gold,18,18,False,True,True,Switched provider
2023-07,2024-12,18,Branch,45-54,Midlands,Gold,Platinum,354,28,False,True,False,
2023-07,2024-12,18,Branch,55-64,London,Platinum,Platinum,504,28,False,True,False,
2023-07,2024-04,10,Comparison Site,55-64,North,Silver,Classic,66,11,False,True,True,Fees too high
2023-07,2024-10,16,Online,65+,Wales & NI,Classic,Silver,110,11,False,True,True,Unknown
2023-07,2024-12,18,Online,55-64,Midlands,Silver,Silver,132,11,True,True,False,
2023-07,2024-09,15,Comparison Site,25-34,South East,Classic,Classic,0,0,False,False,True,
2023-07,2024-12,18,Online,35-44,South East,Silver,Platinum,302,28,False,True,False,
2023-07,2024-12,18,Referral,45-54,London,Gold,Silver,261,18,False,True,False,
2023-07,2023-08,2,Outbound,55-64,South East,Silver,Silver,0,0,True,False,True,Fees too high
2023-07,2024-12,18,Outbound,35-44,Scotland,Classic,Gold,216,18,True,True,False,
2023-07,2024-01,7,Online,25-34,Midlands,Classic,Silver,11,11,True,True,True,Fees too high
2023-07,2024-03,9,Outbound,45-54,London,Silver,Classic,22,11,True,True,True,
2023-07,2024-04,10,Comparison Site,45-54,South East,Gold,Gold,180,18,False,True,True,
2023-07,2023-07,1,Referral,35-44,Scotland,Silver,Silver,11,11,False,True,True,
2023-07,2024-11,17,Comparison Site,25-34,South East,Classic,Classic,0,0,True,False,True,
2023-07,2023-11,5,Outbound,35-44,London,Silver,Silver,55,11,False,True,True,Poor service
2023-07,2023-07,1,Comparison Site,25-34,North,Silver,Silver,0,0,True,False,True,
2023-07,2024-01,7,Comparison Site,45-54,North,Gold,Silver,11,11,True,True,True,Moved abroad
2023-07,2024-12,18,Outbound,25-34,North,Gold,Silver,174,18,True,True,False,
2023-07,2023-08,2,Branch,35-44,North,Silver,Silver,22,11,False,True,True,Poor service
2023-07,2024-12,18,Online,35-44,North,Gold,Platinum,236,28,True,True,False,
2023-07,2023-11,5,Outbound,55-64,North,Gold,Gold,90,18,False,True,True,Unhappy with perks
2023-07,2024-04,10,Online,55-64,Scotland,Classic,Classic,0,0,True,False,True,
2023-07,2024-01,7,Online,35-44,South East,Classic,Classic,0,0,True,False,True,Poor service
2023-07,2024-12,18,Online,55-64,Midlands,Platinum,Platinum,464,28,False,True,False,
2023-07,2024-05,11,Online,65+,Midlands,Silver,Silver,55,11,True,True,True,
2023-07,2024-09,15,Outbound,35-44,Wales & NI,Classic,Classic,0,0,False,False,True,Switched provider
2023-07,2024-09,15,Branch,45-54,Midlands,Classic,Gold,131,18,False,True,True,Poor service
2023-07,2024-12,18,Online,35-44,London,Silver,Platinum,410,28,False,True,False,
2023-07,2024-06,12,Comparison Site,45-54,South East,Classic,Classic,0,0,True,False,True,Fees too high
2023-07,2023-09,3,Comparison Site,35-44,Scotland,Classic,Classic,0,0,True,False,True,Poor service
2023-07,2023-07,1,Online,55-64,London,Classic,Classic,0,0,False,False,True,
2023-07,2024-12,18,Online,45-54,Midlands,Silver,Gold,87,18,True,True,False,
2023-07,2024-03,9,Comparison Site,25-34,South East,Gold,Gold,54,18,True,True,True,Fees too high
2023-07,2024-12,18,Branch,65+,London,Gold,Gold,216,18,True,True,False,
2023-07,2024-12,18,Branch,55-64,Wales & NI,Gold,Gold,324,18,False,True,False,
2023-07,2024-12,18,Comparison Site,55-64,North,Gold,Gold,216,18,True,True,False,
2023-07,2024-12,18,Comparison Site,45-54,North,Silver,Silver,132,11,True,True,False,
2023-07,2024-07,13,Online,55-64,South East,Gold,Silver,150,18,False,True,True,Poor service
2023-07,2024-09,15,Branch,55-64,London,Gold,Classic,153,18,False,True,True,Poor service
2023-07,2024-06,12,Outbound,18-24,North,Silver,Gold,209,18,False,True,True,
2023-07,2024-12,18,Outbound,25-34,Midlands,Silver,Silver,132,11,True,True,False,
2023-07,2024-01,7,Comparison Site,35-44,London,Classic,Classic,0,0,True,False,True,
2023-07,2023-07,1,Comparison Site,35-44,London,Classic,Classic,0,0,True,False,True,Unknown
2023-07,2024-12,18,Comparison Site,65+,North,Classic,Silver,88,11,True,True,False,
2023-07,2024-12,18,Outbound,45-54,Midlands,Silver,Silver,198,11,False,True,False,
2023-07,2024-12,18,Branch,18-24,Midlands,Platinum,Platinum,504,28,False,True,False,
2023-07,2024-12,18,Broker/IFA,35-44,South East,Platinum,Gold,444,28,False,True,False,
2023-07,2024-12,18,Comparison Site,55-64,London,Classic,Silver,77,11,True,True,False,
2023-07,2023-10,4,Comparison Site,45-54,Midlands,Classic,Classic,0,0,True,False,True,Fees too high
2023-07,2023-07,1,Comparison Site,25-34,South East,Classic,Classic,0,0,False,False,True,Unknown
2023-07,2023-07,1,Branch,25-34,Midlands,Silver,Silver,0,0,True,False,True,
2023-07,2024-12,18,Branch,25-34,Wales & NI,Gold,Gold,374,28,False,True,False,
2023-07,2023-09,3,Outbound,18-24,North,Silver,Silver,0,0,True,False,True,Fees too high
2023-07,2024-09,15,Comparison Site,18-24,South East,Classic,Classic,0,0,False,False,True,Fees too high
2023-07,2023-07,1,Comparison Site,35-44,London,Silver,Silver,0,0,True,False,True,Fees too high
2023-07,2024-12,18,Comparison Site,25-34,North,Silver,Silver,132,11,True,True,False,
2023-07,2024-04,10,Referral,25-34,South East,Platinum,Gold,270,28,False,True,True,Unhappy with perks
2023-07,2024-12,18,Branch,25-34,South East,Gold,Platinum,444,28,False,True,False,
2023-07,2024-12,18,Online,25-34,Scotland,Silver,Classic,77,11,True,True,False,
2023-07,2023-08,2,Online,45-54,Scotland,Classic,Classic,0,0,False,False,True,
2023-07,2024-12,18,Online,25-34,London,Classic,Classic,0,0,True,False,False,
2023-07,2024-12,18,Comparison Site,18-24,South East,Silver,Classic,235,18,False,True,False,
2023-07,2023-10,4,Comparison Site,35-44,London,Classic,Classic,0,0,False,False,True,Poor service
2023-07,2023-07,1,Comparison Site,25-34,North,Silver,Silver,11,11,False,True,True,Fees too high
2023-08,2024-12,17,Outbound,45-54,North,Gold,Gold,198,18,True,True,False,
2023-08,2023-09,2,Comparison Site,25-34,North,Classic,Classic,0,0,True,False,True,Poor service
2023-08,2024-10,15,Online,55-64,London,Classic,Classic,0,0,True,False,True,Switched provider
2023-08,2024-12,17,Comparison Site,35-44,South East,Classic,Classic,0,0,False,False,False,
2023-08,2024-12,17,Branch,25-34,South East,Platinum,Gold,426,28,False,True,False,
2023-08,2023-09,2,Comparison Site,18-24,London,Classic,Classic,0,0,True,False,True,Switched provider
2023-08,2024-12,17,Referral,25-34,North,Silver,Gold,292,18,False,True,False,
2023-08,2024-12,17,Referral,18-24,Scotland,Platinum,Platinum,476,28,False,True,False,
2023-08,2024-12,17,Referral,45-54,Midlands,Gold,Platinum,406,28,False,True,False,
2023-08,2024-12,17,Referral,35-44,North,Classic,Silver,88,11,False,True,False,
2023-08,2024-11,16,Online,35-44,South East,Silver,Silver,176,11,False,True,True,
2023-08,2024-02,7,Online,45-54,Midlands,Silver,Silver,77,11,False,True,True,
2023-08,2024-06,11,Broker/IFA,45-54,South East,Classic,Classic,0,0,False,False,True,Bereavement
2023-08,2024-12,17,Branch,25-34,London,Gold,Silver,236,18,False,True,False,
2023-08,2024-12,17,Branch,65+,North,Platinum,Platinum,308,28,True,True,False,
2023-08,2024-08,13,Comparison Site,25-34,South East,Gold,Gold,126,18,True,True,True,Fees too high
2023-08,2024-12,17,Broker/IFA,65+,South East,Silver,Silver,128,18,True,True,False,
2023-08,2024-12,17,Comparison Site,55-64,South East,Silver,Gold,201,18,False,True,False,
2023-08,2024-10,15,Comparison Site,45-54,Midlands,Silver,Classic,77,11,False,True,True,
2023-08,2024-12,17,Comparison Site,25-34,South East,Silver,Silver,121,11,True,True,False,
2023-08,2024-12,17,Referral,35-44,North,Gold,Gold,306,18,False,True,False,
2023-08,2024-12,17,Branch,35-44,Wales & NI,Gold,Platinum,436,28,False,True,False,
2023-08,2024-12,17,Referral,25-34,London,Gold,Gold,406,28,False,True,False,
2023-08,2024-12,17,Online,35-44,London,Silver,Platinum,375,28,False,True,False,
2023-08,2023-08,1,Comparison Site,45-54,Midlands,Classic,Classic,0,0,True,False,True,
2023-08,2024-10,15,Online,25-34,London,Silver,Classic,33,11,False,True,True,Unknown
2023-08,2024-12,17,Online,55-64,London,Silver,Silver,187,11,False,True,False,
2023-08,2023-11,4,Branch,35-44,Midlands,Silver,Silver,44,11,False,True,True,Poor service
2023-08,2023-12,5,Online,35-44,Midlands,Classic,Silver,0,0,True,False,True,Unknown
2023-08,2024-08,13,Outbound,35-44,Scotland,Classic,Silver,132,11,False,True,True,Unknown
2023-08,2024-12,17,Referral,25-34,North,Gold,Gold,306,18,False,True,False,
2023-08,2024-12,17,Branch,25-34,Scotland,Silver,Gold,299,18,False,True,False,
2023-08,2024-12,17,Comparison Site,45-54,North,Silver,Classic,99,11,False,True,False,
2023-08,2024-10,15,Online,45-54,Wales & NI,Silver,Gold,256,18,False,True,True,Poor service
2023-08,2024-12,17,Referral,35-44,South East,Classic,Gold,246,18,False,True,False,
2023-08,2023-12,5,Online,65+,London,Silver,Classic,0,0,True,False,True,Fees too high
2023-08,2024-10,15,Referral,55-64,North,Silver,Silver,99,11,True,True,True,Fees too high
2023-08,2024-12,17,Branch,45-54,London,Gold,Gold,306,18,False,True,False,
2023-08,2024-12,17,Referral,18-24,South East,Platinum,Platinum,476,28,False,True,False,Unknown
2023-08,2024-12,17,Referral,25-34,North,Classic,Classic,0,0,False,False,False,
2023-08,2024-01,6,Referral,35-44,South East,Platinum,Platinum,168,28,False,True,True,Unhappy with perks
2023-08,2024-02,7,Online,45-54,Wales & NI,Classic,Classic,0,0,True,False,True,
2023-08,2024-12,17,Referral,35-44,Midlands,Gold,Platinum,346,28,False,True,False,
2023-08,2024-02,7,Outbound,35-44,Midlands,Classic,Classic,0,0,True,False,True,Fees too high
2023-08,2023-08,1,Comparison Site,35-44,South East,Classic,Classic,0,0,False,False,True,Fees too high
2023-08,2024-12,17,Referral,45-54,North,Platinum,Gold,356,28,False,True,False,
2023-08,2024-12,17,Referral,35-44,Scotland,Platinum,Gold,346,28,False,True,False,
2023-08,2024-02,7,Referral,18-24,South East,Silver,Silver,11,11,True,True,True,Fees too high
2023-08,2024-12,17,Outbound,25-34,Wales & NI,Classic,Classic,0,0,False,False,False,
2023-08,2024-12,17,Online,35-44,North,Silver,Silver,187,11,False,True,False,
2023-08,2024-12,17,Online,25-34,London,Silver,Silver,121,11,True,True,False,
2023-08,2023-10,3,Comparison Site,25-34,Midlands,Silver,Silver,0,0,True,False,True,Switched provider
